sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
BA000007.3	BA000007.3_92	105371	106846	+	PF08245	Pfam	3.8388755378954747e-28	1.387879804011379e-31	124	304	0.0028119604424903665
BA000007.3	BA000007.3_92	105371	106846	+	PF02875	Pfam	2.916864218535786e-20	1.0545423783571171e-23	327	418	0.0028119604424903665
BA000007.3	BA000007.3_94	107761	108591	+	PF08478	Pfam	1.9331500308718294e-20	6.988973358177257e-24	56	126	0.00013476061209188335
BA000007.3	BA000007.3_94	107761	108591	+	PF03799	Pfam	2.148010568868445e-26	7.765764891064516e-30	130	247	0.00013476061209188335
BA000007.3	BA000007.3_95	108588	109850	+	PF14450	Pfam	1.1726247588397242e-7	4.239424290816067e-11	11	180	0.000011988826674462726
BA000007.3	BA000007.3_95	108588	109850	+	PF02491	Pfam	3.4962368808333656e-30	1.2640046568450347e-33	85	162	0.000011988826674462726
BA000007.3	BA000007.3_95	108588	109850	+	PF06723	Pfam	9.583987442191763e-11	3.464926768688273e-14	203	359	0.000011988826674462726
BA000007.3	BA000007.3_95	108588	109850	+	PF14450	Pfam	5.415159566208999e-23	1.9577583391934195e-26	207	381	0.000011988826674462726
BA000007.3	BA000007.3_96	109911	111062	+	PF00091	Pfam	4.9289836639880414e-43	1.7819897555994364e-46	13	172	2.244005922067001e-6
BA000007.3	BA000007.3_96	109911	111062	+	PF12327	Pfam	3.987654826209511e-38	1.4416684115001848e-41	221	315	2.244005922067001e-6
BA000007.3	BA000007.3_97	111163	112080	+	PF03331	Pfam	5.482866773544071e-108	1.9822367221779e-111	4	276	0.0006765119290822486
BA000007.3	BA000007.3_99	112885	115590	+	PF07517	Pfam	1.528714767689117e-132	5.526806824617197e-136	7	402	0.000017537460012781378
BA000007.3	BA000007.3_99	112885	115590	+	PF01043	Pfam	7.874730469615098e-41	2.8469741394125444e-44	232	358	0.000017537460012781378
BA000007.3	BA000007.3_99	112885	115590	+	PF07516	Pfam	1.5898783877688176e-69	5.747933433726745e-73	617	830	0.000017537460012781378
BA000007.3	BA000007.3_99	112885	115590	+	PF02810	Pfam	2.1748401421578335e-11	7.86276262529947e-15	881	899	0.000017537460012781378
BA000007.3	BA000007.3_100	115650	116048	+	PF00293	Pfam	1.2182213028438996e-21	4.404270798423354e-25	5	125	0.004910912646460804
BA000007.3	BA000007.3_100	115650	116048	+	PF14815	Pfam	7.030630192420249e-14	2.5418041187347246e-17	7	124	0.004910912646460804
BA000007.3	BA000007.3_103	117089	117709	-	PF01121	Pfam	1.783530448080806e-77	6.448049342302263e-81	3	177	0.00013338637868280981
BA000007.3	BA000007.3_105	119012	120214	-	PF00482	Pfam	1.2271715666248526e-30	4.436628946582981e-34	64	186	7.989760657439955e-6
BA000007.3	BA000007.3_105	119012	120214	-	PF00482	Pfam	1.371589958757365e-24	4.9587489470620565e-28	269	388	7.989760657439955e-6
BA000007.3	BA000007.3_106	120204	121589	-	PF00437	Pfam	1.4293165756845206e-100	5.167449659018513e-104	88	353	0.000951891580211502
BA000007.3	BA000007.3_107	121599	122039	-	PF07963	Pfam	3.309744327774934e-11	1.1965814634038084e-14	1	25	0.0011766827796678841
BA000007.3	BA000007.3_108	122242	123135	-	PF02749	Pfam	5.453147442033362e-25	1.9714922060858141e-28	43	129	0.0046614534636152845
BA000007.3	BA000007.3_108	122242	123135	-	PF01729	Pfam	6.973959180952658e-64	2.5213156836415976e-67	131	295	0.0046614534636152845
BA000007.3	BA000007.3_109	123223	123774	+	PF01510	Pfam	1.9183695453206617e-27	6.9355370402048505e-31	31	167	0.0023797482789230293
BA000007.3	BA000007.3_111	124668	126038	-	PF00324	Pfam	1.3609486840048715e-130	4.92027723790626e-134	18	453	0.007667334522182874
BA000007.3	BA000007.3_111	124668	126038	-	PF13520	Pfam	6.80472000221184e-43	2.4601301526434707e-46	22	429	0.007667334522182874
BA000007.3	BA000007.3_112	126582	127346	+	PF00392	Pfam	2.5341271029879236e-26	9.161703192291843e-30	12	74	0.007362317996450642
BA000007.3	BA000007.3_112	126582	127346	+	PF07729	Pfam	8.961805247127251e-18	3.239987435693149e-21	99	226	0.007362317996450642
BA000007.3	BA000007.3_114	130185	132077	+	PF02817	Pfam	6.317092810572213e-16	2.283836880177951e-19	327	362	0.0037839092172659537
BA000007.3	BA000007.3_115	132285	133709	+	PF01134	Pfam	2.4988148826722685e-8	9.034037898308997e-12	8	70	1.0505060627773432e-6
BA000007.3	BA000007.3_115	132285	133709	+	PF12831	Pfam	8.154325745581011e-9	2.9480570302172856e-12	9	45	1.0505060627773432e-6
BA000007.3	BA000007.3_115	132285	133709	+	PF00070	Pfam	2.4508432632613414e-16	8.860604711718516e-20	177	252	1.0505060627773432e-6
BA000007.3	BA000007.3_115	132285	133709	+	PF02852	Pfam	6.004193034633429e-36	2.1707133169318255e-39	347	455	1.0505060627773432e-6
BA000007.3	BA000007.3_117	135988	138585	+	PF00330	Pfam	1.2040535964013546e-41	4.353049878529843e-45	472	818	0.013756644542395972
BA000007.3	BA000007.3_120	139971	140837	-	PF01564	Pfam	1.4262581255795827e-68	5.156392355674558e-72	60	239	0.0002637117426861241
BA000007.3	BA000007.3_120	139971	140837	-	PF13649	Pfam	1.455644891211779e-6	5.262635181532101e-10	81	186	0.0002637117426861241
BA000007.3	BA000007.3_122	141456	143006	+	PF00394	Pfam	2.100077976342319e-6	7.592472799502237e-10	227	292	0.022315980542480875
BA000007.3	BA000007.3_122	141456	143006	+	PF07731	Pfam	8.88483161667257e-25	3.2121589358903003e-28	399	516	0.022315980542480875
BA000007.3	BA000007.3_124	145804	146340	+	PF00156	Pfam	1.3775161157873703e-25	4.9801739544011943e-29	13	160	0.0038508273451276437
BA000007.3	BA000007.3_125	146381	147043	-	PF00484	Pfam	5.554189124382163e-51	2.0080220984751135e-54	38	187	0.005058028717041588
BA000007.3	BA000007.3_126	147152	148078	+	PF00005	Pfam	5.088842421389176e-32	1.839783955672153e-35	21	165	0.012369424840841671
BA000007.3	BA000007.3_126	147152	148078	+	PF13304	Pfam	4.0498428513210216e-8	1.4641514285325456e-11	131	194	0.012369424840841671
BA000007.3	BA000007.3_127	148075	148845	+	PF01061	Pfam	2.8956670494524716e-39	1.046878904357365e-42	9	218	0.013608515301701358
BA000007.3	BA000007.3_127	148075	148845	+	PF12698	Pfam	2.4701062053916293e-6	8.930246584929969e-10	57	243	0.013608515301701358
BA000007.3	BA000007.3_128	148950	149390	+	PF03610	Pfam	1.8620407919474085e-30	6.731890064885786e-34	3	116	0.0006250612545488731
BA000007.3	BA000007.3_129	149454	150683	+	PF01522	Pfam	7.688823239506297e-24	2.7797625594744387e-27	228	366	0.005269271467113973
BA000007.3	BA000007.3_132	152536	153387	-	PF02569	Pfam	2.0416880288506892e-104	7.38137392932281e-108	3	278	0.0036837245029359964
BA000007.3	BA000007.3_133	153399	154193	-	PF02548	Pfam	1.0336269332253587e-106	3.736901421639041e-110	4	258	0.00016109949656563808
BA000007.3	BA000007.3_141	161573	162055	-	PF01288	Pfam	3.3223603549552134e-36	1.201142572290388e-39	5	134	0.0002800122524929082
BA000007.3	BA000007.3_142	162052	163416	-	PF01743	Pfam	1.7582396517376265e-40	6.35661479297768e-44	51	182	0.001508536868913097
BA000007.3	BA000007.3_142	162052	163416	-	PF12627	Pfam	3.3649272640102744e-21	1.2165319103435554e-24	209	270	0.001508536868913097
BA000007.3	BA000007.3_143	163509	164435	-	PF00749	Pfam	2.514309797392294e-47	9.090057112770404e-51	19	284	0.00010256316813026522
BA000007.3	BA000007.3_144	164472	164927	-	PF01258	Pfam	8.998872651009696e-11	3.2533885216954794e-14	110	143	5.8808014470522166e-6
BA000007.3	BA000007.3_147	166428	168857	+	PF00270	Pfam	2.5222506563810864e-10	9.118765930517304e-14	19	163	0.000012716899880391315
BA000007.3	BA000007.3_147	166428	168857	+	PF00271	Pfam	1.380692920076121e-11	4.9916591470575596e-15	207	327	0.000012716899880391315
BA000007.3	BA000007.3_147	166428	168857	+	PF04408	Pfam	6.28536398227466e-8	2.272365864885994e-11	389	444	0.000012716899880391315
BA000007.3	BA000007.3_148	169053	171587	+	PF17757	Pfam	2.4099483012526676e-6	8.712755969821647e-10	111	188	0.000014829387839008555
BA000007.3	BA000007.3_148	169053	171587	+	PF00912	Pfam	7.26311676158502e-55	2.625855662178243e-58	209	380	0.000014829387839008555
BA000007.3	BA000007.3_148	169053	171587	+	PF00905	Pfam	4.01042296754906e-25	1.4498998436547577e-28	473	714	0.000014829387839008555
BA000007.3	BA000007.3_149	171807	174050	+	PF07715	Pfam	9.603143527782243e-21	3.471852323854752e-24	77	180	0.014108280588341626
BA000007.3	BA000007.3_149	171807	174050	+	PF00593	Pfam	1.616283708673788e-64	5.843397356015141e-68	272	746	0.014108280588341626
BA000007.3	BA000007.3_150	174101	174898	+	PF00005	Pfam	1.2378202103599732e-33	4.475127297035333e-37	27	176	0.02181712369939306
BA000007.3	BA000007.3_153	177802	179082	-	PF00202	Pfam	1.5604680777745485e-82	5.6416054872543334e-86	32	396	0.042312884350885496
BA000007.3	BA000007.3_154	179307	180728	+	PF00654	Pfam	4.353835626359336e-90	1.5740548179173306e-93	91	436	0.00008304179079542968
BA000007.3	BA000007.3_155	180810	181154	+	PF01521	Pfam	1.3603993231121738e-21	4.918291117542205e-25	9	109	0.000014003552429138214
BA000007.3	BA000007.3_156	181201	181824	-	PF03458	Pfam	4.822582397818179e-25	1.7435221973312287e-28	5	78	0.000010817201068751118
BA000007.3	BA000007.3_156	181201	181824	-	PF03458	Pfam	3.2025346311365036e-21	1.1578216309242602e-24	92	163	0.000010817201068751118
BA000007.3	BA000007.3_158	182655	183353	-	PF01048	Pfam	5.92584708169706e-50	2.1423886774031307e-53	2	226	0.00410257863854898
BA000007.3	BA000007.3_159	183437	184954	+	PF01966	Pfam	7.647930281588492e-11	2.7649784098295343e-14	66	146	0.0030477435129826628
BA000007.3	BA000007.3_160	185084	186508	+	PF00089	Pfam	7.924081969442141e-21	2.864816330239386e-24	113	275	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF13365	Pfam	5.540961415224133e-32	2.0032398464295491e-35	114	250	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF02163	Pfam	5.442579580704336e-13	1.9676715765380821e-16	279	397	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF00595	Pfam	4.1855537656952144e-16	1.51321538889921e-19	287	367	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF13180	Pfam	2.5352346840066773e-16	9.165707462063186e-20	297	380	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF17820	Pfam	8.383971117608274e-12	3.031081387421646e-15	315	366	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF00595	Pfam	6.074074720799515e-13	2.1959778455529698e-16	393	463	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF13180	Pfam	8.794400109792146e-10	3.179464971002222e-13	399	454	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF02163	Pfam	3.360253710681576e-8	1.214842267057692e-11	408	469	4.185450976065092e-8
BA000007.3	BA000007.3_160	185084	186508	+	PF17820	Pfam	4.858427681721275e-10	1.7564814467538956e-13	412	464	4.185450976065092e-8
BA000007.3	BA000007.3_163	188610	189434	-	PF14602	Pfam	8.605910631157374e-15	3.1113198232673083e-18	175	209	0.006015378690952312
BA000007.3	BA000007.3_163	188610	189434	-	PF00132	Pfam	1.1657037796159017e-7	4.214402673954814e-11	176	209	0.006015378690952312
BA000007.3	BA000007.3_164	189465	192137	-	PF01909	Pfam	1.7746215435731434e-7	6.415840721522572e-11	86	147	9.336892904180756e-7
BA000007.3	BA000007.3_164	189465	192137	-	PF08335	Pfam	1.1037417975717847e-40	3.990389723686857e-44	193	331	9.336892904180756e-7
BA000007.3	BA000007.3_164	189465	192137	-	PF01966	Pfam	4.564380502675392e-15	1.650173717525449e-18	468	601	9.336892904180756e-7
BA000007.3	BA000007.3_164	189465	192137	-	PF01842	Pfam	3.849614670720672e-8	1.3917623538397223e-11	709	762	9.336892904180756e-7
BA000007.3	BA000007.3_164	189465	192137	-	PF01842	Pfam	1.4532175213066108e-9	5.253859440732504e-13	817	874	9.336892904180756e-7
BA000007.3	BA000007.3_165	192199	192993	-	PF00557	Pfam	4.0933346362068853e-54	1.479875139626495e-57	12	242	0.00322717421094762
BA000007.3	BA000007.3_166	193361	194086	+	PF00318	Pfam	5.0388005026033e-94	1.8216921556772596e-97	9	224	0.00006617127352251318
BA000007.3	BA000007.3_167	194344	195195	+	PF00889	Pfam	8.725803195754184e-67	3.154664929773747e-70	71	263	0.00003545543069524505
BA000007.3	BA000007.3_168	195342	196067	+	PF00696	Pfam	6.70048002702025e-29	2.4224439721692876e-32	10	219	0.004042087946337339
BA000007.3	BA000007.3_169	196217	196774	+	PF01765	Pfam	1.497443205528752e-63	5.413749839221808e-67	20	183	0.00003259155105842016
BA000007.3	BA000007.3_171	198251	199009	+	PF01255	Pfam	9.429204159697454e-79	3.408967519774929e-82	23	243	0.008208623744521876
BA000007.3	BA000007.3_172	199130	199879	+	PF01148	Pfam	4.367934369578627e-66	1.57915197743262e-69	1	243	0.00004823755361516564
BA000007.3	BA000007.3_173	199891	201243	+	PF02163	Pfam	1.8987641757569555e-57	6.864657179164697e-61	11	215	7.969863738907218e-8
BA000007.3	BA000007.3_173	199891	201243	+	PF00595	Pfam	1.3827324553298686e-10	4.999032737996633e-14	209	277	7.969863738907218e-8
BA000007.3	BA000007.3_173	199891	201243	+	PF13180	Pfam	9.77527686740622e-9	3.5340841892285686e-12	213	286	7.969863738907218e-8
BA000007.3	BA000007.3_173	199891	201243	+	PF02163	Pfam	1.1473499833098404e-65	4.1480476620023157e-69	220	438	7.969863738907218e-8
BA000007.3	BA000007.3_173	199891	201243	+	PF17820	Pfam	8.755747557874187e-14	3.165490801834486e-17	227	278	7.969863738907218e-8
BA000007.3	BA000007.3_174	201273	203705	+	PF07244	Pfam	3.914100697192934e-11	1.4150761739670767e-14	92	172	8.422576901905258e-6
BA000007.3	BA000007.3_174	201273	203705	+	PF07244	Pfam	9.407844015132925e-16	3.4012451247769066e-19	176	263	8.422576901905258e-6
BA000007.3	BA000007.3_174	201273	203705	+	PF07244	Pfam	1.1562279127642108e-11	4.1801442977737195e-15	266	344	8.422576901905258e-6
BA000007.3	BA000007.3_174	201273	203705	+	PF07244	Pfam	6.708622605714862e-14	2.425387782254108e-17	348	421	8.422576901905258e-6
BA000007.3	BA000007.3_174	201273	203705	+	PF01103	Pfam	3.628517905353007e-106	1.3118285991876382e-109	448	810	8.422576901905258e-6
BA000007.3	BA000007.3_175	203826	204311	+	PF03938	Pfam	1.0583853685698617e-24	3.8264113108093334e-28	23	159	0.00017235295878615035
BA000007.3	BA000007.3_176	204315	205340	+	PF04613	Pfam	4.210061030620692e-21	1.5220755714463817e-24	22	88	0.00004766739081324432
BA000007.3	BA000007.3_176	204315	205340	+	PF00132	Pfam	5.560750741472824e-11	2.0103943389272682e-14	110	144	0.00004766739081324432
BA000007.3	BA000007.3_176	204315	205340	+	PF14602	Pfam	3.4365755501516955e-8	1.2424351229760288e-11	112	143	0.00004766739081324432
BA000007.3	BA000007.3_176	204315	205340	+	PF00132	Pfam	7.443815472722056e-8	2.6911841911504177e-11	145	179	0.00004766739081324432
BA000007.3	BA000007.3_176	204315	205340	+	PF00132	Pfam	5.974335288063771e-8	2.1599187592421444e-11	222	255	0.00004766739081324432
BA000007.3	BA000007.3_177	205445	205900	+	PF07977	Pfam	3.4097496139275463e-41	1.232736664471275e-44	17	141	0.0024007756881754567
BA000007.3	BA000007.3_178	205904	206692	+	PF00132	Pfam	6.466359937165644e-9	2.3378018572543904e-12	12	45	0.00010456839496485719
BA000007.3	BA000007.3_178	205904	206692	+	PF00132	Pfam	8.559037347046818e-10	3.09437358895402e-13	109	143	0.00010456839496485719
BA000007.3	BA000007.3_178	205904	206692	+	PF13720	Pfam	1.7503042332597153e-29	6.327925644467518e-33	180	261	0.00010456839496485719
BA000007.3	BA000007.3_179	206692	207840	+	PF02684	Pfam	4.699752313919594e-157	1.6991150809543e-160	9	377	0.000033349653443475506
BA000007.3	BA000007.3_180	207837	208433	+	PF01351	Pfam	1.1252044878377897e-39	4.06798441011493e-43	13	188	0.00143292893787439
BA000007.3	BA000007.3_181	208470	211952	+	PF02811	Pfam	1.8468221251434303e-36	6.676869577525055e-40	8	170	0.0002696905980737387
BA000007.3	BA000007.3_181	208470	211952	+	PF07733	Pfam	9.840596459802564e-107	3.557699370861375e-110	291	558	0.0002696905980737387
BA000007.3	BA000007.3_181	208470	211952	+	PF17657	Pfam	8.272003543555077e-67	2.990601425724901e-70	561	735	0.0002696905980737387
BA000007.3	BA000007.3_181	208470	211952	+	PF14579	Pfam	4.2585163640892934e-26	1.5395937686512268e-29	808	897	0.0002696905980737387
BA000007.3	BA000007.3_181	208470	211952	+	PF01336	Pfam	6.1569159913857864e-9	2.2259276903057795e-12	1000	1072	0.0002696905980737387
BA000007.3	BA000007.3_182	211965	212924	+	PF01039	Pfam	4.656535161227997e-18	1.6834906584338383e-21	84	245	0.0035932790877982487
BA000007.3	BA000007.3_183	213023	215164	+	PF01276	Pfam	2.0182867496185014e-196	7.296770605996029e-200	130	545	0.00040650207906771217
BA000007.3	BA000007.3_183	213023	215164	+	PF03711	Pfam	8.948707853532683e-48	3.235252297011093e-51	570	700	0.00040650207906771217
BA000007.3	BA000007.3_184	215221	215610	+	PF13669	Pfam	7.713486723649535e-13	2.788679220408364e-16	8	101	0.0036088313811810002
BA000007.3	BA000007.3_185	215675	216970	+	PF01171	Pfam	1.3408568766937839e-62	4.847638744373766e-66	14	191	9.458427133221645e-6
BA000007.3	BA000007.3_185	215675	216970	+	PF11734	Pfam	3.753556244557136e-26	1.3570340725080028e-29	356	427	9.458427133221645e-6
BA000007.3	BA000007.3_189	218178	218588	+	PF00472	Pfam	4.525357096041875e-27	1.6360654721771058e-30	7	132	0.0009155175019348766
BA000007.3	BA000007.3_192	220389	222107	-	PF00587	Pfam	1.1225210110765915e-49	4.0582827587729265e-53	95	459	0.0036330789719851587
BA000007.3	BA000007.3_192	220389	222107	-	PF04073	Pfam	7.887453160996944e-28	2.8515738109171887e-31	257	376	0.0036330789719851587
BA000007.3	BA000007.3_192	220389	222107	-	PF03129	Pfam	5.582140883082119e-22	2.0181275788438605e-25	475	568	0.0036330789719851587
BA000007.3	BA000007.3_195	223444	224259	-	PF03180	Pfam	1.6388111705808015e-99	5.92484154222994e-103	33	271	0.006420906755761592
BA000007.3	BA000007.3_196	224299	224952	-	PF00528	Pfam	2.071023676015559e-21	7.48743194510325e-25	32	216	0.005579795449191752
BA000007.3	BA000007.3_197	224945	225976	-	PF00005	Pfam	9.510188429289966e-38	3.438245997574102e-41	21	169	0.00018063621086556033
BA000007.3	BA000007.3_197	224945	225976	-	PF02463	Pfam	2.59339122894203e-6	9.375962505213413e-10	33	215	0.00018063621086556033
BA000007.3	BA000007.3_197	224945	225976	-	PF09383	Pfam	6.053322467302654e-22	2.1884752231752184e-25	268	339	0.00018063621086556033
BA000007.3	BA000007.3_198	226164	226739	+	PF00702	Pfam	5.038811769713341e-7	1.8216962291082217e-10	27	148	0.017576237384140915
BA000007.3	BA000007.3_200	232497	233300	+	PF00248	Pfam	3.8910840429446217e-50	1.4067548962200368e-53	12	250	0.012335738359734413
BA000007.3	BA000007.3_201	233297	234211	-	PF00126	Pfam	3.2978538312183176e-21	1.1922826577072731e-24	7	64	0.009225224813392148
BA000007.3	BA000007.3_201	233297	234211	-	PF03466	Pfam	3.6374477686045875e-44	1.3150570385410656e-47	89	293	0.009225224813392148
BA000007.3	BA000007.3_202	234473	235252	+	PF03372	Pfam	5.899535157316503e-9	2.132876051090565e-12	42	245	0.009865997919998126
BA000007.3	BA000007.3_203	235330	236100	+	PF01209	Pfam	8.487690125868838e-19	3.068579221210715e-22	24	152	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF05175	Pfam	8.78573224354134e-9	3.1763312521841433e-12	34	146	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF13489	Pfam	4.702915827117887e-20	1.700258795053466e-23	42	189	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF05148	Pfam	4.0459044194911704e-8	1.4627275558536408e-11	43	155	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF03141	Pfam	3.12320348039927e-8	1.1291408099780441e-11	46	145	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF03848	Pfam	8.287427185203082e-7	2.9961775796106586e-10	46	150	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF13847	Pfam	3.2091405408585783e-21	1.1602098846198765e-24	46	158	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF13649	Pfam	2.483714033125032e-23	8.979443359092667e-27	48	141	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF08242	Pfam	9.90863748912558e-15	3.5822984414770716e-18	49	143	0.018379479979734614
BA000007.3	BA000007.3_203	235330	236100	+	PF08241	Pfam	8.828517605345076e-27	3.1917995680929415e-30	49	145	0.018379479979734614
BA000007.3	BA000007.3_204	236148	237368	-	PF01464	Pfam	1.5726535374262579e-30	5.685659932849812e-34	56	170	0.00003973568741064427
BA000007.3	BA000007.3_204	236148	237368	-	PF01476	Pfam	1.0930720620936294e-15	3.9518151196443577e-19	297	338	0.00003973568741064427
BA000007.3	BA000007.3_204	236148	237368	-	PF01476	Pfam	1.4029691482321611e-11	5.072195040607958e-15	356	396	0.00003973568741064427
BA000007.3	BA000007.3_205	237578	238333	-	PF00753	Pfam	5.301918942864021e-24	1.9168181282950186e-27	11	165	0.005772598692924198
BA000007.3	BA000007.3_206	238367	239089	+	PF08241	Pfam	6.602885943302778e-12	2.387160500109464e-15	73	125	0.013656939970986036
BA000007.3	BA000007.3_208	239609	240349	+	PF16473	Pfam	1.185599048586449e-6	4.2863306167261357e-10	11	179	6.576566749230404e-7
BA000007.3	BA000007.3_208	239609	240349	+	PF00929	Pfam	3.0984001189404788e-43	1.1201735787926532e-46	12	178	6.576566749230404e-7
