sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_000913.3	NC_000913.3_142	162105	164534	+	PF04408	Pfam	1.2251131809254316e-7	4.4291872050810976e-11	389	444	0.000012716899880391315
NC_000913.3	NC_000913.3_143	164730	167264	+	PF17757	Pfam	2.4099483012526676e-6	8.712755969821647e-10	111	188	0.000014829387839008557
NC_000913.3	NC_000913.3_143	164730	167264	+	PF00912	Pfam	7.26311676158502e-55	2.625855662178243e-58	209	380	0.000014829387839008557
NC_000913.3	NC_000913.3_143	164730	167264	+	PF00905	Pfam	3.9919523512529193e-25	1.4432221081897755e-28	473	714	0.000014829387839008557
NC_000913.3	NC_000913.3_144	167484	169727	+	PF07715	Pfam	9.603143527782243e-21	3.471852323854752e-24	77	180	0.014108280588341625
NC_000913.3	NC_000913.3_144	167484	169727	+	PF00593	Pfam	3.0837921953794007e-64	1.114892333832032e-67	272	746	0.014108280588341625
NC_000913.3	NC_000913.3_145	169778	170575	+	PF00005	Pfam	1.2378202103599732e-33	4.475127297035333e-37	27	176	0.02181712369939307
NC_000913.3	NC_000913.3_148	173602	174882	-	PF00202	Pfam	7.195097205640888e-83	2.6012643548954763e-86	32	396	0.042312884350885496
NC_000913.3	NC_000913.3_149	175107	176528	+	PF00654	Pfam	4.10143092304838e-90	1.4828022136834347e-93	91	436	0.00008304179079542968
NC_000913.3	NC_000913.3_150	176610	176954	+	PF01521	Pfam	1.3603993231121738e-21	4.918291117542205e-25	9	109	0.000014003552429138214
NC_000913.3	NC_000913.3_151	177001	177624	-	PF03458	Pfam	4.822582397818179e-25	1.7435221973312287e-28	5	78	0.000010817200930444253
NC_000913.3	NC_000913.3_151	177001	177624	-	PF03458	Pfam	3.2025346311365036e-21	1.1578216309242602e-24	92	163	0.000010817200930444253
NC_000913.3	NC_000913.3_153	178455	179153	-	PF01048	Pfam	5.92584708169706e-50	2.1423886774031307e-53	2	226	0.00410257863854898
NC_000913.3	NC_000913.3_154	179237	180754	+	PF01966	Pfam	6.066128591142906e-11	2.1931050582584622e-14	66	146	0.0030477435129826628
NC_000913.3	NC_000913.3_155	180884	182308	+	PF00089	Pfam	7.924081969442141e-21	2.864816330239386e-24	113	275	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF13365	Pfam	5.540961415224133e-32	2.0032398464295491e-35	114	250	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF02163	Pfam	5.442579580704336e-13	1.9676715765380821e-16	279	397	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF00595	Pfam	4.1855537656952144e-16	1.51321538889921e-19	287	367	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF13180	Pfam	2.5352346840066773e-16	9.165707462063186e-20	297	380	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF17820	Pfam	8.383971117608274e-12	3.031081387421646e-15	315	366	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF00595	Pfam	6.074074720799515e-13	2.1959778455529698e-16	393	463	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF13180	Pfam	8.794400109792146e-10	3.179464971002222e-13	399	454	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF02163	Pfam	3.360253710681576e-8	1.214842267057692e-11	408	469	4.025386261284963e-8
NC_000913.3	NC_000913.3_155	180884	182308	+	PF17820	Pfam	4.858427681721275e-10	1.7564814467538956e-13	412	464	4.025386261284963e-8
NC_000913.3	NC_000913.3_158	184257	185069	-	PF00149	Pfam	2.75578907879324e-11	9.963084160496168e-15	49	211	0.002758294835388513
NC_000913.3	NC_000913.3_158	184257	185069	-	PF12850	Pfam	1.294863266756928e-6	4.681356712787158e-10	50	212	0.002758294835388513
NC_000913.3	NC_000913.3_159	185123	185947	-	PF14602	Pfam	8.605910631157374e-15	3.1113198232673083e-18	175	209	0.003294997254719418
NC_000913.3	NC_000913.3_159	185123	185947	-	PF00132	Pfam	1.1657037796159017e-7	4.214402673954814e-11	176	209	0.003294997254719418
NC_000913.3	NC_000913.3_160	185978	188650	-	PF01909	Pfam	3.2282360300032454e-7	1.1671135321776013e-10	86	147	7.154719519816422e-7
NC_000913.3	NC_000913.3_160	185978	188650	-	PF08335	Pfam	1.1037417975717847e-40	3.990389723686857e-44	193	331	7.154719519816422e-7
NC_000913.3	NC_000913.3_160	185978	188650	-	PF01966	Pfam	4.634764266834451e-15	1.6756197638591652e-18	468	601	7.154719519816422e-7
NC_000913.3	NC_000913.3_160	185978	188650	-	PF01842	Pfam	3.044962438485321e-8	1.1008540992354738e-11	709	762	7.154719519816422e-7
NC_000913.3	NC_000913.3_160	185978	188650	-	PF01842	Pfam	1.4532175213066108e-9	5.253859440732504e-13	817	874	7.154719519816422e-7
NC_000913.3	NC_000913.3_161	188712	189506	-	PF00557	Pfam	4.0933346362068853e-54	1.479875139626495e-57	12	242	0.00322717421094762
NC_000913.3	NC_000913.3_162	189874	190599	+	PF00318	Pfam	5.0388005026033e-94	1.8216921556772596e-97	9	224	0.00006617035810006014
NC_000913.3	NC_000913.3_163	190857	191708	+	PF00889	Pfam	8.725803195754184e-67	3.154664929773747e-70	71	263	0.00003545543069524505
NC_000913.3	NC_000913.3_164	191855	192580	+	PF00696	Pfam	6.70048002702025e-29	2.4224439721692876e-32	10	219	0.004042087943990839
NC_000913.3	NC_000913.3_165	192872	193429	+	PF01765	Pfam	1.497443205528752e-63	5.413749839221808e-67	20	183	0.00003259155105842016
NC_000913.3	NC_000913.3_167	194906	195664	+	PF01255	Pfam	9.429204159697454e-79	3.408967519774929e-82	23	243	0.008208623744518336
NC_000913.3	NC_000913.3_168	195785	196534	+	PF01148	Pfam	4.367934369578627e-66	1.57915197743262e-69	1	243	0.000048237553615153224
NC_000913.3	NC_000913.3_169	196546	197898	+	PF02163	Pfam	1.8987641757569555e-57	6.864657179164697e-61	11	215	7.969863738907202e-8
NC_000913.3	NC_000913.3_169	196546	197898	+	PF00595	Pfam	1.3827324553298686e-10	4.999032737996633e-14	209	277	7.969863738907202e-8
NC_000913.3	NC_000913.3_169	196546	197898	+	PF13180	Pfam	9.77527686740622e-9	3.5340841892285686e-12	213	286	7.969863738907202e-8
NC_000913.3	NC_000913.3_169	196546	197898	+	PF02163	Pfam	1.1473499833098404e-65	4.1480476620023157e-69	220	438	7.969863738907202e-8
NC_000913.3	NC_000913.3_169	196546	197898	+	PF17820	Pfam	8.755747557874187e-14	3.165490801834486e-17	227	278	7.969863738907202e-8
NC_000913.3	NC_000913.3_170	197928	200360	+	PF07244	Pfam	3.914100697192934e-11	1.4150761739670767e-14	92	172	8.422576901905258e-6
NC_000913.3	NC_000913.3_170	197928	200360	+	PF07244	Pfam	9.407844015132925e-16	3.4012451247769066e-19	176	263	8.422576901905258e-6
NC_000913.3	NC_000913.3_170	197928	200360	+	PF07244	Pfam	1.1562279127642108e-11	4.1801442977737195e-15	266	344	8.422576901905258e-6
NC_000913.3	NC_000913.3_170	197928	200360	+	PF07244	Pfam	6.708622605714862e-14	2.425387782254108e-17	348	421	8.422576901905258e-6
NC_000913.3	NC_000913.3_170	197928	200360	+	PF01103	Pfam	3.628517905353007e-106	1.3118285991876382e-109	448	810	8.422576901905258e-6
NC_000913.3	NC_000913.3_171	200482	200967	+	PF03938	Pfam	1.0583853685698617e-24	3.8264113108093334e-28	23	159	0.00017235295878615035
NC_000913.3	NC_000913.3_172	200971	201996	+	PF04613	Pfam	4.210061030620692e-21	1.5220755714463817e-24	22	88	0.00004766739081324432
NC_000913.3	NC_000913.3_172	200971	201996	+	PF00132	Pfam	5.560750741472824e-11	2.0103943389272682e-14	110	144	0.00004766739081324432
NC_000913.3	NC_000913.3_172	200971	201996	+	PF14602	Pfam	3.4365755501516955e-8	1.2424351229760288e-11	112	143	0.00004766739081324432
NC_000913.3	NC_000913.3_172	200971	201996	+	PF00132	Pfam	7.443815472722056e-8	2.6911841911504177e-11	145	179	0.00004766739081324432
NC_000913.3	NC_000913.3_172	200971	201996	+	PF00132	Pfam	1.266901224909734e-7	4.580264732139313e-11	222	255	0.00004766739081324432
NC_000913.3	NC_000913.3_173	202101	202556	+	PF07977	Pfam	3.4097496139275463e-41	1.232736664471275e-44	17	141	0.0024007756881754567
NC_000913.3	NC_000913.3_174	202560	203348	+	PF00132	Pfam	6.466359937165644e-9	2.3378018572543904e-12	12	45	0.00010456839496485719
NC_000913.3	NC_000913.3_174	202560	203348	+	PF00132	Pfam	8.559037347046818e-10	3.09437358895402e-13	109	143	0.00010456839496485719
NC_000913.3	NC_000913.3_174	202560	203348	+	PF13720	Pfam	1.7503042332597153e-29	6.327925644467518e-33	180	261	0.00010456839496485719
NC_000913.3	NC_000913.3_175	203348	204496	+	PF02684	Pfam	1.4781326109631171e-159	5.343935686779165e-163	9	377	0.00003334965344592976
NC_000913.3	NC_000913.3_176	204493	205089	+	PF01351	Pfam	1.115520149137898e-39	4.032972339616406e-43	13	188	0.0014329289383470925
NC_000913.3	NC_000913.3_177	205126	208608	+	PF02811	Pfam	1.8468221251434303e-36	6.676869577525055e-40	8	170	0.00026969059965012936
NC_000913.3	NC_000913.3_177	205126	208608	+	PF07733	Pfam	1.1051524912531992e-106	3.995489845456252e-110	291	558	0.00026969059965012936
NC_000913.3	NC_000913.3_177	205126	208608	+	PF17657	Pfam	8.272003543555077e-67	2.990601425724901e-70	561	735	0.00026969059965012936
NC_000913.3	NC_000913.3_177	205126	208608	+	PF14579	Pfam	4.2585163640892934e-26	1.5395937686512268e-29	808	897	0.00026969059965012936
NC_000913.3	NC_000913.3_177	205126	208608	+	PF01336	Pfam	3.5525298964527227e-9	1.2843564340031535e-12	1000	1072	0.00026969059965012936
NC_000913.3	NC_000913.3_178	208621	209580	+	PF01039	Pfam	4.656535161227997e-18	1.6834906584338383e-21	84	245	0.0035932791163218623
NC_000913.3	NC_000913.3_179	209679	211820	+	PF01276	Pfam	2.0182867496185014e-196	7.296770605996029e-200	130	545	0.00040650207906771217
NC_000913.3	NC_000913.3_179	209679	211820	+	PF03711	Pfam	8.948707853532683e-48	3.235252297011093e-51	570	700	0.00040650207906771217
NC_000913.3	NC_000913.3_180	211877	212266	+	PF13669	Pfam	7.483494251232688e-13	2.7055293749937413e-16	8	102	0.0036088313811810002
NC_000913.3	NC_000913.3_181	212331	213629	+	PF01171	Pfam	2.7696373284758266e-63	1.0013150139102771e-66	14	191	9.458535250238684e-6
NC_000913.3	NC_000913.3_181	212331	213629	+	PF11734	Pfam	3.411135038783161e-27	1.2332375411363563e-30	356	427	9.458535250238684e-6
NC_000913.3	NC_000913.3_185	214833	215255	+	PF00472	Pfam	1.2357590043044095e-27	4.467675359018111e-31	7	132	0.0009155175019348766
NC_000913.3	NC_000913.3_188	217057	218775	-	PF00587	Pfam	1.1236232086413022e-49	4.0622675655867757e-53	95	459	0.0036412372324011373
NC_000913.3	NC_000913.3_188	217057	218775	-	PF04073	Pfam	1.5198399601260445e-27	5.494721475509922e-31	257	376	0.0036412372324011373
NC_000913.3	NC_000913.3_188	217057	218775	-	PF03129	Pfam	5.582140883082119e-22	2.0181275788438605e-25	475	568	0.0036412372324011373
NC_000913.3	NC_000913.3_191	220113	220928	-	PF03180	Pfam	7.56546711331134e-100	2.735165261500846e-103	33	271	0.006420906755761592
NC_000913.3	NC_000913.3_192	220968	221621	-	PF00528	Pfam	2.4941975713552875e-21	9.017344798826057e-25	32	216	0.005579795449191752
NC_000913.3	NC_000913.3_193	221614	222645	-	PF00005	Pfam	9.148316322271889e-38	3.3074173254779064e-41	21	169	0.00048184832752314397
NC_000913.3	NC_000913.3_193	221614	222645	-	PF09383	Pfam	6.053322467302654e-22	2.1884752231752184e-25	268	339	0.00048184832752314397
NC_000913.3	NC_000913.3_194	222833	223408	+	PF00702	Pfam	5.038811769713341e-7	1.8216962291082217e-10	27	148	0.017139865868227407
NC_000913.3	NC_000913.3_196	229167	229970	+	PF00248	Pfam	1.716307361329407e-49	6.205015767640662e-53	12	250	0.012432647329501861
NC_000913.3	NC_000913.3_197	229967	230881	-	PF00126	Pfam	3.2978538312183176e-21	1.1922826577072731e-24	7	64	0.009275151368919756
NC_000913.3	NC_000913.3_197	229967	230881	-	PF03466	Pfam	3.137460801900975e-44	1.1342953007595716e-47	89	293	0.009275151368919756
NC_000913.3	NC_000913.3_198	231143	231922	+	PF03372	Pfam	5.899535157316503e-9	2.132876051090565e-12	42	245	0.006533263571076829
NC_000913.3	NC_000913.3_199	231926	232549	+	PF13649	Pfam	4.967206775066924e-18	1.7958086677754604e-21	6	92	0.01207968689067403
NC_000913.3	NC_000913.3_199	231926	232549	+	PF08241	Pfam	8.63631736881235e-23	3.1223128592958605e-26	6	96	0.01207968689067403
NC_000913.3	NC_000913.3_199	231926	232549	+	PF13847	Pfam	8.564873334156957e-14	3.096483490295357e-17	9	109	0.01207968689067403
NC_000913.3	NC_000913.3_199	231926	232549	+	PF13489	Pfam	2.9196078447217055e-13	1.0555342894872399e-16	14	140	0.01207968689067403
NC_000913.3	NC_000913.3_199	231926	232549	+	PF01209	Pfam	6.948988423541175e-15	2.5122879333120662e-18	15	103	0.01207968689067403
NC_000913.3	NC_000913.3_199	231926	232549	+	PF08242	Pfam	4.915769267252392e-10	1.777212316432535e-13	17	94	0.01207968689067403
NC_000913.3	NC_000913.3_200	232597	233817	-	PF01464	Pfam	1.5726535374262579e-30	5.685659932849812e-34	56	170	0.000029166531446523194
NC_000913.3	NC_000913.3_200	232597	233817	-	PF01476	Pfam	1.0930720620936294e-15	3.9518151196443577e-19	297	338	0.000029166531446523194
NC_000913.3	NC_000913.3_200	232597	233817	-	PF01476	Pfam	1.4029691482321611e-11	5.072195040607958e-15	356	396	0.000029166531446523194
NC_000913.3	NC_000913.3_201	234027	234782	-	PF00753	Pfam	5.301918942864021e-24	1.9168181282950186e-27	11	165	0.005772438682845235
NC_000913.3	NC_000913.3_202	234816	235538	+	PF08241	Pfam	6.425641798184095e-12	2.323080910406397e-15	73	125	0.013656445564793214
NC_000913.3	NC_000913.3_204	236058	236798	+	PF16473	Pfam	1.185599048586449e-6	4.2863306167261357e-10	11	179	1.5209977050736787e-7
NC_000913.3	NC_000913.3_204	236058	236798	+	PF00929	Pfam	3.0984001189404788e-43	1.1201735787926532e-46	12	178	1.5209977050736787e-7
NC_000913.3	NC_000913.3_207	239419	240189	-	PF00795	Pfam	2.2739651695459953e-32	8.221132210939968e-36	6	241	0.006760958012775828
NC_000913.3	NC_000913.3_209	240859	243303	-	PF02771	Pfam	5.931639955171171e-17	2.1444829917466272e-20	147	233	0.009458267168823104
NC_000913.3	NC_000913.3_209	240859	243303	-	PF02770	Pfam	6.585547690907219e-10	2.3808921514487416e-13	237	328	0.009458267168823104
NC_000913.3	NC_000913.3_209	240859	243303	-	PF00441	Pfam	6.458041993198937e-13	2.3347946468542796e-16	360	504	0.009458267168823104
NC_000913.3	NC_000913.3_210	243543	244121	+	PF13580	Pfam	3.1338267852659635e-32	1.132981484188707e-35	12	146	0.004712615862251052
NC_000913.3	NC_000913.3_210	243543	244121	+	PF01380	Pfam	3.326885109681628e-9	1.2027784199861273e-12	110	163	0.004712615862251052
NC_000913.3	NC_000913.3_211	244327	245094	+	PF13230	Pfam	8.859525049406644e-114	3.2030097792504135e-117	1	252	0.013211064904763994
NC_000913.3	NC_000913.3_212	245065	245805	-	PF03734	Pfam	4.832296377115462e-7	1.7470341204321988e-10	45	159	0.009273405404573424
NC_000913.3	NC_000913.3_215	246712	247461	+	PF00877	Pfam	1.5812552966990078e-31	5.716758122556065e-35	131	241	0.005783346970758719
NC_000913.3	NC_000913.3_218	250192	250827	+	PF00691	Pfam	6.11132304714586e-16	2.209444340978257e-19	70	163	0.002692128347352253
NC_000913.3	NC_000913.3_219	250898	251953	+	PF00817	Pfam	7.765285309830979e-50	2.8074061134602236e-53	7	154	0.00735168354272172
NC_000913.3	NC_000913.3_219	250898	251953	+	PF11799	Pfam	1.8321754018526564e-9	6.623916854131079e-13	240	347	0.00735168354272172
NC_000913.3	NC_000913.3_220	252005	252298	+	PF02604	Pfam	6.343173504030779e-7	2.293265908904837e-10	7	55	0.007919919736010226
NC_000913.3	NC_000913.3_222	252787	253161	+	PF13673	Pfam	4.924826351328463e-21	1.7804867502995167e-24	5	115	0.005405686336209964
NC_000913.3	NC_000913.3_222	252787	253161	+	PF00583	Pfam	1.2280118038875249e-9	4.439666680721348e-13	18	98	0.005405686336209964
NC_000913.3	NC_000913.3_222	252787	253161	+	PF13508	Pfam	1.8635635682921035e-12	6.737395402357569e-16	29	99	0.005405686336209964
NC_000913.3	NC_000913.3_224	253702	254202	+	PF00472	Pfam	1.970770656188632e-24	7.124984295692813e-28	68	155	0.0007343798286181476
NC_000913.3	NC_000913.3_225	254259	255716	-	PF01546	Pfam	7.277122431230358e-22	2.630919172534475e-25	73	480	0.008541462428081664
NC_000913.3	NC_000913.3_225	254259	255716	-	PF07687	Pfam	1.768178940692181e-8	6.3925485925241535e-12	209	293	0.008541462428081664
NC_000913.3	NC_000913.3_226	255977	256435	+	PF00156	Pfam	3.76024342896463e-16	1.3594517096762944e-19	11	144	0.023824923596490844
NC_000913.3	NC_000913.3_227	256527	257771	+	PF06500	Pfam	4.294833245065199e-236	1.552723515931019e-239	1	414	0.15341014829806784
NC_000913.3	NC_000913.3_229	258345	258620	-	PF12759	Pfam	8.107178283042347e-32	2.931011671381904e-35	43	88	0.14191702190150732
NC_000913.3	NC_000913.3_231	259045	260100	-	PF13609	Pfam	4.298395423717149e-22	1.5540113607075738e-25	11	325	0.01728694206577953
NC_000913.3	NC_000913.3_232	260388	261491	+	PF00696	Pfam	2.973284976544338e-45	1.0749403385915899e-48	6	234	0.00008644441211776959
NC_000913.3	NC_000913.3_232	260388	261491	+	PF01472	Pfam	9.561579363100794e-23	3.4568255108824273e-26	276	350	0.00008644441211776959
NC_000913.3	NC_000913.3_233	261503	262756	+	PF00171	Pfam	1.0155196064889473e-16	3.671437478268067e-20	8	282	0.009410501125883814
NC_000913.3	NC_000913.3_238	264256	264732	-	PF04002	Pfam	8.807172207846855e-47	3.184082504644561e-50	38	157	0.00006783312606805309
NC_000913.3	NC_000913.3_242	266110	266967	-	PF08220	Pfam	1.5733496759272295e-6	5.688176702556868e-10	14	50	0.029589262138698554
NC_000913.3	NC_000913.3_244	268097	268960	-	PF01926	Pfam	5.109166133483192e-16	1.8471316462339812e-19	39	134	0.016820549541292033
NC_000913.3	NC_000913.3_245	269289	270182	-	PF00126	Pfam	6.445409678561965e-20	2.3302276495162562e-23	9	68	0.01857526235598729
NC_000913.3	NC_000913.3_245	269289	270182	-	PF03466	Pfam	3.0003542801078016e-28	1.0847267823961682e-31	91	291	0.01857526235598729
NC_000913.3	NC_000913.3_247	270603	271754	+	PF00665	Pfam	1.0876793310604567e-10	3.932318622778224e-14	229	320	0.027391901091831032
NC_000913.3	NC_000913.3_249	272847	273992	+	PF00078	Pfam	4.000761853177946e-37	1.4464070329638274e-40	91	336	0.032109727629297834
NC_000913.3	NC_000913.3_250	274101	275081	-	PF05598	Pfam	9.829689369818686e-22	3.5537560989944638e-25	51	124	0.023879241830753833
NC_000913.3	NC_000913.3_252	275301	276728	+	PF13520	Pfam	7.301247821130776e-45	2.639641294696593e-48	25	450	0.020117530546645324
NC_000913.3	NC_000913.3_252	275301	276728	+	PF00324	Pfam	8.63267425682904e-116	3.1209957544573535e-119	26	459	0.020117530546645324
NC_000913.3	NC_000913.3_253	276715	277647	+	PF02574	Pfam	1.3053438116059769e-82	4.7192473304626784e-86	17	308	0.016029115785081236
NC_000913.3	NC_000913.3_254	277756	278802	-	PF00005	Pfam	2.691064262538263e-38	9.72908265559748e-42	23	164	0.023586925411362914
NC_000913.3	NC_000913.3_254	277756	278802	-	PF08402	Pfam	1.4919071836202015e-12	5.39373529869921e-16	273	344	0.023586925411362914
NC_000913.3	NC_000913.3_255	278814	279176	-	PF00528	Pfam	3.928019124604989e-12	1.4201081433857516e-15	7	105	0.09473633310608762
NC_000913.3	NC_000913.3_257	279600	279875	-	PF12759	Pfam	2.9389798176292554e-31	1.0625378950214227e-34	43	88	0.14887035233667936
NC_000913.3	NC_000913.3_260	280829	281971	-	PF13384	Pfam	1.119214155565069e-9	4.0463273881600465e-13	8	55	0.06533080396360667
NC_000913.3	NC_000913.3_260	280829	281971	-	PF13551	Pfam	9.450570846228371e-11	3.416692279909028e-14	20	66	0.06533080396360667
NC_000913.3	NC_000913.3_260	280829	281971	-	PF13276	Pfam	2.1054698998886025e-8	7.611966377037608e-12	71	120	0.06533080396360667
NC_000913.3	NC_000913.3_260	280829	281971	-	PF00665	Pfam	2.9891967286675716e-20	1.0806929604727301e-23	134	237	0.06533080396360667
NC_000913.3	NC_000913.3_260	280829	281971	-	PF13683	Pfam	4.904970679585741e-18	1.773308271722972e-21	226	291	0.06533080396360667
NC_000913.3	NC_000913.3_261	282278	283186	+	PF00701	Pfam	5.252008049602015e-87	1.8987736983376771e-90	7	298	0.044758948820609316
NC_000913.3	NC_000913.3_262	283201	285168	+	PF00920	Pfam	5.3372164391965915e-114	1.9295793344890063e-117	86	604	0.042902400007732044
NC_000913.3	NC_000913.3_263	285395	286777	+	PF07690	Pfam	2.1142464505828462e-11	7.643696495238055e-15	20	346	0.042394025922206126
NC_000913.3	NC_000913.3_264	286789	288399	+	PF04616	Pfam	3.1446074071930995e-110	1.1368790336923715e-113	3	303	0.04182571350475459
NC_000913.3	NC_000913.3_266	289301	290305	-	PF02729	Pfam	6.580759137200751e-49	2.37916093174286e-52	7	147	0.0963886483575953
NC_000913.3	NC_000913.3_266	289301	290305	-	PF00185	Pfam	3.2664466412755536e-56	1.1809279252623114e-59	156	330	0.0963886483575953
NC_000913.3	NC_000913.3_268	291071	291346	-	PF12759	Pfam	2.9389798176292554e-31	1.0625378950214227e-34	43	88	0.2531856056062163
NC_000913.3	NC_000913.3_275	295696	297021	-	PF00589	Pfam	3.149565666256282e-17	1.1386716074679256e-20	248	408	0.10293724657363232
NC_000913.3	NC_000913.3_276	297381	297791	-	PF03466	Pfam	3.816772650828547e-15	1.3798888831628876e-18	25	131	0.09836281510184829
NC_000913.3	NC_000913.3_277	297770	298726	-	PF02625	Pfam	1.9169674756211633e-19	6.930468096967329e-23	36	101	0.09405340694468357
NC_000913.3	NC_000913.3_277	297770	298726	-	PF13478	Pfam	3.567302919780203e-20	1.2896973679610278e-23	180	301	0.09405340694468357
NC_000913.3	NC_000913.3_278	298736	300934	-	PF02738	Pfam	9.512228669670325e-58	3.4389836115944775e-61	160	383	0.096734321784826
NC_000913.3	NC_000913.3_278	298736	300934	-	PF20256	Pfam	1.1298703031587988e-55	4.084852867530003e-59	409	668	0.096734321784826
